Image,label
img\Tribal_Print_Bodycon_Dress\img_00000013.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000014.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000015.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000016.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000017.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000018.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000019.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000020.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000022.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000023.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000024.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000025.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000027.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000028.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000030.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000031.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000032.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000033.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000034.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000035.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000036.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000037.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000038.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000039.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000040.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000041.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000042.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000043.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000044.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000045.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000046.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000047.jpg,1
img\Tribal_Print_Chiffon_Dress\img_00000012.jpg,0
img\Tribal_Print_Chiffon_Dress\img_00000051.jpg,0
img\Tribal_Print_Cover-Up_Dress\img_00000016.jpg,0
img\Tribal_Print_Cover-Up_Dress\img_00000033.jpg,0
img\Triangle_Print_Tank_Dress\img_00000028.jpg,1
img\Tribal_Patterned_Bodycon_Dress\img_00000001.jpg,1
img\Tribal_Patterned_Bodycon_Dress\img_00000002.jpg,1
img\Tribal_Patterned_Bodycon_Dress\img_00000003.jpg,1
img\Tribal_Patterned_Bodycon_Dress\img_00000004.jpg,1
img\Tribal_Patterned_Bodycon_Dress\img_00000005.jpg,1
img\Tribal_Patterned_Bodycon_Dress\img_00000006.jpg,1
img\Tribal_Patterned_Bodycon_Dress\img_00000007.jpg,1
img\Tribal_Patterned_Bodycon_Dress\img_00000008.jpg,1
img\Tribal_Patterned_Bodycon_Dress\img_00000009.jpg,1
img\Tribal_Patterned_Bodycon_Dress\img_00000010.jpg,1
img\Tribal_Patterned_Bodycon_Dress\img_00000011.jpg,1
img\Tribal_Patterned_Bodycon_Dress\img_00000013.jpg,1
img\Tribal_Patterned_Bodycon_Dress\img_00000015.jpg,1
img\Tribal_Print_A-Line_Dress\img_00000017.jpg,1
img\Tribal_Print_A-Line_Dress\img_00000024.jpg,1
img\Tribal_Print_A-Line_Dress\img_00000030.jpg,0
img\Tribal_Print_Babydoll_Dress\img_00000011.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000048.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000049.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000050.jpg,1
img\Tribal_Print_Bodycon_Dress\img_00000051.jpg,1
img\Tonal_Crocodile-Patterned_Dress\img_00000005.jpg,1
img\Tonal_Crocodile-Patterned_Dress\img_00000008.jpg,0
img\Tonal_Crocodile-Patterned_Dress\img_00000039.jpg,1
img\Quilted_Drop-Waist_Dress\img_00000007.jpg,1
img\Racerback_Bodycon_Dress\img_00000001.jpg,1
img\Racerback_Bodycon_Dress\img_00000002.jpg,1
img\Racerback_Bodycon_Dress\img_00000003.jpg,1
img\Racerback_Bodycon_Dress\img_00000004.jpg,1
img\Racerback_Bodycon_Dress\img_00000005.jpg,1
img\Racerback_Bodycon_Dress\img_00000008.jpg,1
img\Racerback_Bodycon_Dress\img_00000009.jpg,1
img\Racerback_Bodycon_Dress\img_00000011.jpg,1
img\Racerback_Bodycon_Dress\img_00000012.jpg,1
img\Racerback_Bodycon_Dress\img_00000013.jpg,1
img\Racerback_Bodycon_Dress\img_00000014.jpg,1
img\Racerback_Bodycon_Dress\img_00000015.jpg,1
img\Racerback_Bodycon_Dress\img_00000016.jpg,1
img\Racerback_Bodycon_Dress\img_00000018.jpg,1
img\Racerback_Bodycon_Dress\img_00000019.jpg,1
img\Racerback_Bodycon_Dress\img_00000020.jpg,1
img\Racerback_Bodycon_Dress\img_00000022.jpg,1
img\Racerback_Bodycon_Dress\img_00000023.jpg,1
img\Racerback_Bodycon_Dress\img_00000024.jpg,1
img\Racerback_Bodycon_Dress\img_00000025.jpg,1
img\Racerback_Bodycon_Dress\img_00000026.jpg,1
img\Racerback_Bodycon_Dress\img_00000027.jpg,1
img\Racerback_Bodycon_Dress\img_00000028.jpg,1
img\Racerback_Bodycon_Dress\img_00000029.jpg,1
img\Racerback_Bodycon_Dress\img_00000030.jpg,1
img\Racerback_Bodycon_Dress\img_00000031.jpg,1
img\Racerback_Bodycon_Dress\img_00000032.jpg,1
img\Racerback_Bodycon_Dress\img_00000033.jpg,1
img\Racerback_Bodycon_Dress\img_00000034.jpg,1
img\Racerback_Bodycon_Dress\img_00000037.jpg,1
img\Racerback_Bodycon_Dress\img_00000038.jpg,1
img\Racerback_Bodycon_Dress\img_00000039.jpg,1
img\Racerback_Bodycon_Dress\img_00000041.jpg,1
img\Racerback_Bodycon_Dress\img_00000042.jpg,1
img\Racerback_Bodycon_Dress\img_00000044.jpg,1
img\Racerback_Bodycon_Dress\img_00000045.jpg,1
img\Racerback_Bodycon_Dress\img_00000046.jpg,1
img\Racerback_Bodycon_Dress\img_00000047.jpg,1
img\Racerback_Bodycon_Dress\img_00000048.jpg,1
img\Racerback_Bodycon_Dress\img_00000049.jpg,1
img\Racerback_Bodycon_Dress\img_00000051.jpg,1
img\Racerback_Bodycon_Dress\img_00000052.jpg,1
img\Racerback_Bodycon_Dress\img_00000053.jpg,1
img\Racerback_Bodycon_Dress\img_00000054.jpg,1
img\Racerback_Bodycon_Dress\img_00000055.jpg,1
img\Racerback_Bodycon_Dress\img_00000056.jpg,1
img\Racerback_Bodycon_Dress\img_00000057.jpg,1
img\Racerback_Bodycon_Dress\img_00000058.jpg,1
img\Racerback_Bodycon_Dress\img_00000059.jpg,1
img\Racerback_Bodycon_Dress\img_00000060.jpg,1
img\Racerback_Bodycon_Dress\img_00000061.jpg,1
img\Racerback_Bodycon_Dress\img_00000063.jpg,1
img\Racerback_Bodycon_Dress\img_00000064.jpg,1
img\Racerback_Bodycon_Dress\img_00000065.jpg,1
img\Racerback_Bodycon_Dress\img_00000066.jpg,1
img\Racerback_Bodycon_Dress\img_00000067.jpg,1
img\Racerback_Bodycon_Dress\img_00000068.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000002.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000003.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000004.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000005.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000006.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000007.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000008.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000009.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000010.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000012.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000014.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000015.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000016.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000017.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000018.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000019.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000021.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000022.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000023.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000024.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000026.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000027.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000028.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000029.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000031.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000032.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000033.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000034.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000035.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000037.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000040.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000041.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000042.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000043.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000044.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000048.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000049.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000050.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000051.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000052.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000053.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000056.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000058.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000059.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000061.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000062.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000063.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000064.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000065.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000066.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000067.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000068.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000069.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000070.jpg,1
img\Racerback_Bodycon_Midi_Dress\img_00000071.jpg,1
img\Racerback_Mini_Dress\img_00000023.jpg,0
img\Puff-Sleeve_Surplice_Romper\img_00000021.jpg,0
img\Quilted_Drop-Waist_Dress\img_00000036.jpg,1
img\Polka_Dot_Sleeve_Romper\img_00000054.jpg,1
img\Polka_Dot_Sleeve_Romper\img_00000064.jpg,0
img\Polka_Dot_T-Shirt_Dress\img_00000004.jpg,0
img\Polka_Dot_T-Shirt_Dress\img_00000024.jpg,0
img\Polka_Dot_T-Shirt_Dress\img_00000027.jpg,0
img\Polka_Dot_T-Shirt_Dress\img_00000029.jpg,0
img\Polka_Dot_T-Shirt_Dress\img_00000032.jpg,0
img\Polka_Dot_T-Shirt_Dress\img_00000035.jpg,0
img\Polka_Dot_T-Shirt_Dress\img_00000042.jpg,0
img\Posh_Flounce_Mini_Dress\img_00000018.jpg,0
img\Posh_Tube_Dress\img_00000018.jpg,1
img\Posh_Tube_Dress\img_00000039.jpg,0
img\Polka_Dot_Chiffon_Dress\img_00000066.jpg,0
img\Polka_Dot_Embroidered_Dress\img_00000002.jpg,0
img\Polka_Dot_Embroidered_Dress\img_00000056.jpg,0
img\Polka_Dot_Shift_Dress\img_00000069.jpg,0
img\Pleated_Plaid_A-Line_Dress\img_00000026.jpg,0
img\Pleated_Plaid_A-Line_Dress\img_00000046.jpg,0
img\Pleated_Rose_Print_Dress\img_00000036.jpg,1
img\Pleated_Scuba_Knit_Dress\img_00000033.jpg,1
img\Pleated_Square_Neck_Dress\img_00000066.jpg,1
img\Pleated_Frond_Print_Dress\img_00000005.jpg,0
img\Pleated_Geo_Tea_Dress\img_00000022.jpg,1
img\Pleated_Geo_Tea_Dress\img_00000029.jpg,0
img\Pleated_Jacquard_Tea_Dress\img_00000002.jpg,1
img\Pleated_Floral_Sheath_Dress\img_00000066.jpg,1
img\Pleated_Frond_Print_Dress\img_00000024.jpg,0
img\Pleated_Frond_Print_Dress\img_00000027.jpg,0
img\Pleated_Convertible_Overall_Romper\img_00000026.jpg,0
img\Pleated_Diamond_Print_Dress\img_00000002.jpg,0
img\Pleated_Diamond_Print_Dress\img_00000053.jpg,1
img\Plaid_Shirt_Dress\img_00000001.jpg,0
img\Plaid_Shirt_Dress\img_00000002.jpg,0
img\Plaid_Shirt_Dress\img_00000003.jpg,0
img\Plaid_Shirt_Dress\img_00000005.jpg,0
img\Plaid_Shirt_Dress\img_00000008.jpg,0
img\Plaid_Shirt_Dress\img_00000009.jpg,0
img\Plaid_Shirt_Dress\img_00000010.jpg,0
img\Plaid_Shirt_Dress\img_00000012.jpg,0
img\Plaid_Shirt_Dress\img_00000015.jpg,0
img\Plaid_Shirt_Dress\img_00000016.jpg,0
img\Plaid_Shirt_Dress\img_00000020.jpg,0
img\Plaid_Shirt_Dress\img_00000021.jpg,0
img\Plaid_Shirt_Dress\img_00000022.jpg,0
img\Plaid_Shirt_Dress\img_00000025.jpg,0
img\Plaid_Shirt_Dress\img_00000026.jpg,0
img\Plaid_Shirt_Dress\img_00000028.jpg,0
img\Plaid_Shirt_Dress\img_00000033.jpg,0
img\Plaid_Shirt_Dress\img_00000035.jpg,0
img\Plaid_Shirt_Dress\img_00000037.jpg,0
img\Plaid_Shirt_Dress\img_00000038.jpg,0
img\Pleated_Abstract_Print_Dress\img_00000009.jpg,1
img\Plaid_Flannel_Shirt_Dress\img_00000001.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000002.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000003.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000004.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000005.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000007.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000008.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000009.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000011.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000012.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000013.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000014.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000015.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000019.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000020.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000021.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000023.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000024.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000025.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000027.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000028.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000029.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000030.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000031.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000032.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000033.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000036.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000037.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000038.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000039.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000040.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000042.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000043.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000045.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000046.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000047.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000048.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000049.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000050.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000051.jpg,0
img\Plaid_Flannel_Shirt_Dress\img_00000052.jpg,0
img\Plaid_Midi_Dress\img_00000011.jpg,0
img\Plaid_Midi_Dress\img_00000021.jpg,1
img\Plaid_Midi_Dress\img_00000026.jpg,0
img\Plaid_Midi_Dress\img_00000033.jpg,1
img\Plaid_Midi_Dress\img_00000037.jpg,0
img\Plaid_Midi_Dress\img_00000045.jpg,0
img\Plaid_Midi_Dress\img_00000072.jpg,1
img\Plaid_Shirt_Dress\img_00000039.jpg,0
img\Plaid_Shirt_Dress\img_00000040.jpg,0
img\Plaid_Shirt_Dress\img_00000041.jpg,0
img\Plaid_Shirt_Dress\img_00000042.jpg,0
img\Plaid_Shirt_Dress\img_00000044.jpg,0
img\Plaid_Shirt_Dress\img_00000046.jpg,0
img\Plaid_Shirt_Dress\img_00000052.jpg,0
img\Plaid_Shirt_Dress\img_00000053.jpg,0
img\Plaid_Shirt_Dress\img_00000054.jpg,0
img\Plaid_Shirt_Dress\img_00000056.jpg,0
img\Plaid_Shirt_Dress\img_00000057.jpg,0
img\Plaid_Shirt_Dress\img_00000058.jpg,0
img\Plaid_Shirt_Dress\img_00000059.jpg,0
img\Plaid_Shirt_Dress\img_00000060.jpg,0
img\Plaid_Shirt_Dress\img_00000062.jpg,0
img\Plaid_Shirt_Dress\img_00000063.jpg,0
img\Plaid_Shirt_Dress\img_00000066.jpg,0
img\Plaid_Shirt_Dress\img_00000067.jpg,0
img\Plaid_Shirt_Dress\img_00000068.jpg,0
img\Plaid_Shirt_Dress\img_00000069.jpg,0
img\Plaid_Shirt_Dress\img_00000070.jpg,0
img\Plaid_Shirt_Dress\img_00000072.jpg,0
img\Plaid_Shirt_Dress\img_00000074.jpg,0
img\Plaid_Shirt_Dress\img_00000076.jpg,0
img\Plaid_Shirt_Dress\img_00000077.jpg,0
img\Sheer_Lace_Dress\img_00000043.jpg,1
img\Sheer_Lace_Dress\img_00000053.jpg,1
img\Sheer_Lace-Paneled_Kimono\img_00000007.jpg,0
img\Sheer_Lace-Paneled_Kimono\img_00000017.jpg,0
img\Sheer_Mesh_Maxi_Dress\img_00000037.jpg,1
img\Sheer_Mesh_Maxi_Dress\img_00000045.jpg,1
img\Sheer_Mesh_Maxi_Dress\img_00000062.jpg,1
img\Sequined_Geo_Pattern_Dress\img_00000005.jpg,1
img\Sequined_Geo_Pattern_Dress\img_00000012.jpg,1
img\Sequined_Geo_Pattern_Dress\img_00000030.jpg,1
img\Sequined_Paisley_Shift_Dress\img_00000010.jpg,0
img\Sequined_Paisley_Shift_Dress\img_00000020.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000001.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000002.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000003.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000006.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000007.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000009.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000010.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000011.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000013.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000015.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000017.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000018.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000019.jpg,0
img\Sequined_Striped_Bodycon_Dress\img_00000020.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000021.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000022.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000023.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000024.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000025.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000026.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000027.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000029.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000030.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000031.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000032.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000033.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000035.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000036.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000038.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000039.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000041.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000043.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000045.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000046.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000047.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000048.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000050.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000051.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000052.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000054.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000055.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000056.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000057.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000059.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000063.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000064.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000066.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000067.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000068.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000069.jpg,1
img\Sequined_Striped_Bodycon_Dress\img_00000071.jpg,1
img\Sheer_Lace_Cami_Jumpsuit\img_00000006.jpg,1
img\Semi-Sheer_Ornate_Crochet_Dress\img_00000017.jpg,1
img\Semi-Sheer_Ornate_Crochet_Dress\img_00000029.jpg,1
img\Semi-Sheer_Ribbed_Midi_Dress\img_00000003.jpg,1
img\Semi-Sheer_Ribbed_Midi_Dress\img_00000017.jpg,1
img\Semi-Sheer_Ribbed_Midi_Dress\img_00000031.jpg,1
img\Semi-Sheer_Ribbed_Midi_Dress\img_00000042.jpg,1
img\Semi-Sheer_Ribbed_Midi_Dress\img_00000043.jpg,1
img\Sequined_Abstract_Pattern_Dress\img_00000023.jpg,1
img\Sequined_Abstract_Pattern_Dress\img_00000038.jpg,0
img\Sequined_Geo_Pattern_Dress\img_00000042.jpg,1
img\Sequined_Geo_Pattern_Dress\img_00000053.jpg,1
img\Seaside_Sweet_Tube_Dress\img_00000007.jpg,1
img\Seaside_Sweet_Tube_Dress\img_00000008.jpg,1
img\Self-Tie_Denim_Shirt_Dress\img_00000001.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000003.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000004.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000007.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000008.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000009.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000010.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000013.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000014.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000016.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000017.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000019.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000020.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000021.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000022.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000023.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000025.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000027.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000028.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000030.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000032.jpg,0
img\Self-Tie_Denim_Shirt_Dress\img_00000033.jpg,0
img\Semi-Sheer_Curved_Hem_Dress\img_00000028.jpg,0
img\Semi-Sheer_Curved_Hem_Dress\img_00000039.jpg,0
img\Scuba_Knit_Photo_Floral_Dress\img_00000002.jpg,1
img\Scuba_Knit_Photo_Floral_Dress\img_00000012.jpg,1
img\Scuba_Knit_Photo_Floral_Dress\img_00000017.jpg,1
img\Scuba_Knit_Photo_Floral_Dress\img_00000019.jpg,1
img\Scuba_Knit_Sheath_Dress\img_00000029.jpg,1
img\Scuba_Knit_Sheath_Dress\img_00000048.jpg,1
img\Seam-Stitched_Shift_Dress\img_00000014.jpg,1
img\Seam-Stitched_Shift_Dress\img_00000031.jpg,0
img\Scoop_Back_Tribal_Print_Dress\img_00000005.jpg,1
img\Scoop_Back_Tribal_Print_Dress\img_00000006.jpg,1
img\Scoop_Back_Tribal_Print_Dress\img_00000025.jpg,0
img\Scoop_Back_Tribal_Print_Dress\img_00000029.jpg,1
img\Scoop_Neck_Maxi_Dress\img_00000020.jpg,1
img\Scoop_Neck_Maxi_Dress\img_00000035.jpg,1
img\Scoop_Neck_Maxi_Dress\img_00000078.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000001.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000004.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000007.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000008.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000010.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000011.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000012.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000014.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000015.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000016.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000017.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000018.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000019.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000020.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000021.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000022.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000025.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000027.jpg,1
img\Scuba_Knit_Bodycon_Dress\img_00000029.jpg,1
img\Scuba_Knit_Photo_Floral_Dress\img_00000024.jpg,1
img\Scuba_Knit_Photo_Floral_Dress\img_00000026.jpg,1
img\Scalloped_Bow-Front_Dress\img_00000051.jpg,1
